rep,size,num_streams,block_size,section,dur
13,1024,64,64,stream-15,1.177600e-05
13,1024,64,64,stream-40,1.228800e-05
13,1024,64,64,stream-61,1.228800e-05
13,1024,64,64,stream-8,1.216000e-05
13,1024,64,64,stream-10,1.120000e-05
13,1024,64,64,stream-1,1.219200e-05
13,1024,64,64,stream-16,1.228800e-05
13,1024,64,64,stream-30,1.219200e-05
13,1024,64,64,stream-31,1.104000e-05
13,1024,64,64,stream-32,1.187200e-05
13,1024,64,64,stream-44,1.094400e-05
13,1024,64,64,stream-49,1.110400e-05
13,1024,64,64,stream-59,1.184000e-05
13,1024,64,64,stream-33,1.222400e-05
13,1024,64,64,stream-36,1.219200e-05
13,1024,64,64,stream-34,1.120000e-05
13,1024,64,64,stream-35,1.171200e-05
13,1024,64,64,stream-29,1.228800e-05
13,1024,64,64,stream-37,1.228800e-05
13,1024,64,64,stream-22,1.225600e-05
13,1024,64,64,stream-42,1.222400e-05
13,1024,64,64,stream-12,1.228800e-05
13,1024,64,64,stream-43,2.672000e-05
13,1024,64,64,stream-47,1.072000e-05
13,1024,64,64,stream-50,1.148800e-05
13,1024,64,64,stream-5,1.238400e-05
13,1024,64,64,stream-48,1.206400e-05
13,1024,64,64,stream-51,1.203200e-05
13,1024,64,64,stream-52,1.228800e-05
13,1024,64,64,stream-58,1.084800e-05
13,1024,64,64,stream-14,1.228800e-05
13,1024,64,64,stream-39,2.812800e-05
13,1024,64,64,stream-54,1.190400e-05
13,1024,64,128,total,1.284096e-03
13,1024,64,128,stream-62,1.228800e-05
13,1024,64,128,stream-60,1.196800e-05
13,1024,64,128,stream-21,1.241600e-05
13,1024,64,128,stream-18,1.238400e-05
13,1024,64,128,stream-25,1.228800e-05
13,1024,64,128,stream-53,1.123200e-05
13,1024,64,128,stream-56,1.222400e-05
13,1024,64,128,stream-13,1.228800e-05
13,1024,64,128,stream-0,1.427200e-05
13,1024,64,128,stream-20,1.228800e-05
13,1024,64,128,stream-17,2.867200e-05
13,1024,64,128,stream-46,1.196800e-05
13,1024,64,128,stream-3,1.251200e-05
13,1024,64,128,stream-4,1.222400e-05
13,1024,64,128,stream-2,1.228800e-05
13,1024,64,128,stream-24,1.193600e-05
13,1024,64,128,stream-27,1.228800e-05
13,1024,64,128,stream-38,1.228800e-05
13,1024,64,128,stream-55,1.171200e-05
13,1024,64,128,stream-28,1.209600e-05
13,1024,64,128,stream-11,1.100800e-05
13,1024,64,128,stream-57,1.228800e-05
13,1024,64,128,stream-9,1.184000e-05
13,1024,64,128,stream-19,1.241600e-05
13,1024,64,128,stream-23,1.228800e-05
13,1024,64,128,stream-26,1.120000e-05
13,1024,64,128,stream-7,1.225600e-05
13,1024,64,128,stream-41,1.155200e-05
13,1024,64,128,stream-6,1.107200e-05
13,1024,64,128,stream-45,1.078400e-05
13,1024,64,128,stream-63,1.673600e-05
13,1024,64,128,stream-15,1.110400e-05
13,1024,64,128,stream-40,1.097600e-05
13,1024,64,128,stream-61,1.120000e-05
13,1024,64,128,stream-8,1.225600e-05
13,1024,64,128,stream-10,1.228800e-05
13,1024,64,128,stream-1,1.209600e-05
13,1024,64,128,stream-16,1.241600e-05
13,1024,64,128,stream-30,1.116800e-05
13,1024,64,128,stream-31,1.078400e-05
13,1024,64,128,stream-32,1.091200e-05
13,1024,64,128,stream-44,1.228800e-05
13,1024,64,128,stream-49,1.081600e-05
13,1024,64,128,stream-59,1.212800e-05
13,1024,64,128,stream-33,1.158400e-05
13,1024,64,128,stream-36,1.184000e-05
13,1024,64,128,stream-34,1.203200e-05
13,1024,64,128,stream-35,1.228800e-05
13,1024,64,128,stream-29,2.803200e-05
13,1024,64,128,stream-37,1.180800e-05
13,1024,64,128,stream-22,1.360000e-05
13,1024,64,128,stream-42,1.030400e-05
13,1024,64,128,stream-12,1.136000e-05
13,1024,64,128,stream-43,1.216000e-05
13,1024,64,128,stream-47,1.174400e-05
13,1024,64,128,stream-50,1.177600e-05
13,1024,64,128,stream-5,1.228800e-05
13,1024,64,128,stream-48,1.228800e-05
13,1024,64,128,stream-51,1.209600e-05
13,1024,64,128,stream-52,1.228800e-05
13,1024,64,128,stream-58,1.081600e-05
13,1024,64,128,stream-14,1.209600e-05
13,1024,64,128,stream-39,1.094400e-05
13,1024,64,128,stream-54,1.222400e-05
13,1024,64,256,total,1.509344e-03
13,1024,64,256,stream-62,1.228800e-05
13,1024,64,256,stream-60,1.228800e-05
13,1024,64,256,stream-21,1.184000e-05
13,1024,64,256,stream-18,1.094400e-05
13,1024,64,256,stream-25,1.225600e-05
13,1024,64,256,stream-53,1.228800e-05
13,1024,64,256,stream-56,1.216000e-05
13,1024,64,256,stream-13,1.273600e-05
13,1024,64,256,stream-0,1.462400e-05
13,1024,64,256,stream-20,1.196800e-05
13,1024,64,256,stream-17,1.228800e-05
13,1024,64,256,stream-46,1.228800e-05
13,1024,64,256,stream-3,1.228800e-05
13,1024,64,256,stream-4,1.225600e-05
13,1024,64,256,stream-2,1.244800e-05
13,1024,64,256,stream-24,1.148800e-05
13,1024,64,256,stream-27,8.374399e-05
13,1024,64,256,stream-38,1.539200e-05
13,1024,64,256,stream-55,2.867200e-05
13,1024,64,256,stream-28,1.638400e-05
13,1024,64,256,stream-11,1.209600e-05
13,1024,64,256,stream-57,1.088000e-05
13,1024,64,256,stream-9,1.081600e-05
13,1024,64,256,stream-19,1.228800e-05
13,1024,64,256,stream-23,1.107200e-05
13,1024,64,256,stream-26,1.228800e-05
13,1024,64,256,stream-7,1.097600e-05
13,1024,64,256,stream-41,1.427200e-05
13,1024,64,256,stream-6,1.228800e-05
13,1024,64,256,stream-45,1.340800e-05
13,1024,64,256,stream-63,1.763200e-05
13,1024,64,256,stream-15,1.228800e-05
13,1024,64,256,stream-40,1.542400e-05
13,1024,64,256,stream-61,1.235200e-05
13,1024,64,256,stream-8,1.228800e-05
13,1024,64,256,stream-10,1.046400e-05
13,1024,64,256,stream-1,1.257600e-05
13,1024,64,256,stream-16,1.107200e-05
13,1024,64,256,stream-30,1.433600e-05
13,1024,64,256,stream-31,1.433600e-05
13,1024,64,256,stream-32,1.568000e-05
13,1024,64,256,stream-44,4.592000e-05
13,1024,64,256,stream-49,1.232000e-05
13,1024,64,256,stream-59,1.264000e-05
13,1024,64,256,stream-33,1.452800e-05
13,1024,64,256,stream-36,1.433600e-05
13,1024,64,256,stream-34,1.443200e-05
13,1024,64,256,stream-35,1.484800e-05
13,1024,64,256,stream-29,1.436800e-05
13,1024,64,256,stream-37,1.491200e-05
13,1024,64,256,stream-22,1.228800e-05
13,1024,64,256,stream-42,1.446400e-05
13,1024,64,256,stream-12,1.104000e-05
13,1024,64,256,stream-43,1.539200e-05
13,1024,64,256,stream-47,1.193600e-05
13,1024,64,256,stream-50,1.228800e-05
13,1024,64,256,stream-5,1.248000e-05
13,1024,64,256,stream-48,1.433600e-05
13,1024,64,256,stream-51,1.238400e-05
13,1024,64,256,stream-52,1.225600e-05
13,1024,64,256,stream-58,1.228800e-05
13,1024,64,256,stream-14,1.222400e-05
13,1024,64,256,stream-39,1.433600e-05
13,1024,64,256,stream-54,1.264000e-05
13,1024,64,512,total,1.337280e-03
13,1024,64,512,stream-62,1.075200e-05
13,1024,64,512,stream-60,1.228800e-05
13,1024,64,512,stream-21,1.228800e-05
13,1024,64,512,stream-18,1.126400e-05
13,1024,64,512,stream-25,1.225600e-05
13,1024,64,512,stream-53,1.187200e-05
13,1024,64,512,stream-56,1.228800e-05
13,1024,64,512,stream-13,1.267200e-05
13,1024,64,512,stream-0,1.564800e-05
13,1024,64,512,stream-20,1.177600e-05
13,1024,64,512,stream-17,1.238400e-05
13,1024,64,512,stream-46,1.276800e-05
13,1024,64,512,stream-3,2.867200e-05
13,1024,64,512,stream-4,1.267200e-05
13,1024,64,512,stream-2,1.212800e-05
13,1024,64,512,stream-24,1.174400e-05
13,1024,64,512,stream-27,1.216000e-05
13,1024,64,512,stream-38,1.228800e-05
13,1024,64,512,stream-55,1.180800e-05
13,1024,64,512,stream-28,1.072000e-05
13,1024,64,512,stream-11,1.219200e-05
13,1024,64,512,stream-57,1.097600e-05
13,1024,64,512,stream-9,1.116800e-05
13,1024,64,512,stream-19,1.228800e-05
13,1024,64,512,stream-23,1.196800e-05
13,1024,64,512,stream-26,1.212800e-05
13,1024,64,512,stream-7,1.228800e-05
13,1024,64,512,stream-41,1.257600e-05
13,1024,64,512,stream-6,1.254400e-05
13,1024,64,512,stream-45,1.232000e-05
13,1024,64,512,stream-63,1.638400e-05
13,1024,64,512,stream-15,1.200000e-05
13,1024,64,512,stream-40,1.228800e-05
13,1024,64,512,stream-61,1.225600e-05
13,1024,64,512,stream-8,1.206400e-05
13,1024,64,512,stream-10,1.228800e-05
13,1024,64,512,stream-1,1.222400e-05
13,1024,64,512,stream-16,1.228800e-05
13,1024,64,512,stream-30,1.248000e-05
13,1024,64,512,stream-31,1.222400e-05
13,1024,64,512,stream-32,1.187200e-05
13,1024,64,512,stream-44,1.238400e-05
13,1024,64,512,stream-49,1.225600e-05
13,1024,64,512,stream-59,1.254400e-05
13,1024,64,512,stream-33,1.228800e-05
13,1024,64,512,stream-36,1.232000e-05
13,1024,64,512,stream-34,1.235200e-05
13,1024,64,512,stream-35,1.228800e-05
13,1024,64,512,stream-29,1.203200e-05
13,1024,64,512,stream-37,1.324800e-05
13,1024,64,512,stream-22,2.681600e-05
13,1024,64,512,stream-42,1.228800e-05
13,1024,64,512,stream-12,1.228800e-05
13,1024,64,512,stream-43,1.292800e-05
13,1024,64,512,stream-47,1.222400e-05
13,1024,64,512,stream-50,2.662400e-05
13,1024,64,512,stream-5,1.232000e-05
13,1024,64,512,stream-48,1.228800e-05
13,1024,64,512,stream-51,1.238400e-05
13,1024,64,512,stream-52,1.113600e-05
13,1024,64,512,stream-58,1.078400e-05
13,1024,64,512,stream-14,1.235200e-05
13,1024,64,512,stream-39,1.190400e-05
13,1024,64,512,stream-54,1.174400e-05
13,1024,64,1024,total,1.353504e-03
13,1024,64,1024,stream-62,1.228800e-05
13,1024,64,1024,stream-60,1.222400e-05
13,1024,64,1024,stream-21,1.296000e-05
13,1024,64,1024,stream-18,1.228800e-05
13,1024,64,1024,stream-25,1.232000e-05
13,1024,64,1024,stream-53,1.228800e-05
13,1024,64,1024,stream-56,1.248000e-05
13,1024,64,1024,stream-13,1.244800e-05
13,1024,64,1024,stream-0,1.481600e-05
13,1024,64,1024,stream-20,1.235200e-05
13,1024,64,1024,stream-17,1.232000e-05
13,1024,64,1024,stream-46,1.235200e-05
13,1024,64,1024,stream-3,1.353600e-05
13,1024,64,1024,stream-4,1.228800e-05
13,1024,64,1024,stream-2,1.331200e-05
13,1024,64,1024,stream-24,1.228800e-05
13,1024,64,1024,stream-27,1.248000e-05
13,1024,64,1024,stream-38,1.360000e-05
13,1024,64,1024,stream-55,1.228800e-05
13,1024,64,1024,stream-28,2.764800e-05
13,1024,64,1024,stream-11,1.347200e-05
13,1024,64,1024,stream-57,1.228800e-05
13,1024,64,1024,stream-9,1.264000e-05
13,1024,64,1024,stream-19,1.267200e-05
13,1024,64,1024,stream-23,1.232000e-05
13,1024,64,1024,stream-26,1.241600e-05
13,1024,64,1024,stream-7,1.251200e-05
13,1024,64,1024,stream-41,1.241600e-05
13,1024,64,1024,stream-6,2.867200e-05
13,1024,64,1024,stream-45,1.305600e-05
13,1024,64,1024,stream-63,1.827200e-05
13,1024,64,1024,stream-15,1.203200e-05
13,1024,64,1024,stream-40,1.260800e-05
13,1024,64,1024,stream-61,1.228800e-05
13,1024,64,1024,stream-8,1.264000e-05
13,1024,64,1024,stream-10,1.113600e-05
13,1024,64,1024,stream-1,1.235200e-05
13,1024,64,1024,stream-16,1.238400e-05
13,1024,64,1024,stream-30,1.212800e-05
13,1024,64,1024,stream-31,1.123200e-05
13,1024,64,1024,stream-32,1.232000e-05
13,1024,64,1024,stream-44,1.228800e-05
13,1024,64,1024,stream-49,1.216000e-05
13,1024,64,1024,stream-59,1.228800e-05
13,1024,64,1024,stream-33,1.091200e-05
13,1024,64,1024,stream-36,1.228800e-05
13,1024,64,1024,stream-34,1.219200e-05
13,1024,64,1024,stream-35,1.267200e-05
13,1024,64,1024,stream-29,1.222400e-05
13,1024,64,1024,stream-37,1.244800e-05
13,1024,64,1024,stream-22,1.228800e-05
13,1024,64,1024,stream-42,1.232000e-05
13,1024,64,1024,stream-12,1.228800e-05
13,1024,64,1024,stream-43,1.372800e-05
13,1024,64,1024,stream-47,1.232000e-05
13,1024,64,1024,stream-50,1.209600e-05
13,1024,64,1024,stream-5,1.347200e-05
13,1024,64,1024,stream-48,1.203200e-05
13,1024,64,1024,stream-51,1.228800e-05
13,1024,64,1024,stream-52,1.206400e-05
13,1024,64,1024,stream-58,1.193600e-05
13,1024,64,1024,stream-14,1.385600e-05
13,1024,64,1024,stream-39,1.228800e-05
13,1024,64,1024,stream-54,1.257600e-05
14,1024,1,32,total,8.726400e-05
14,1024,1,32,stream-0,2.620800e-05
14,1024,1,64,total,1.022400e-04
14,1024,1,64,stream-0,1.977600e-05
14,1024,1,128,total,6.419200e-05
14,1024,1,128,stream-0,1.859200e-05
14,1024,1,256,total,6.521599e-05
14,1024,1,256,stream-0,1.907200e-05
14,1024,1,512,total,6.348800e-05
14,1024,1,512,stream-0,1.843200e-05
14,1024,1,1024,total,6.214400e-05
14,1024,1,1024,stream-0,1.849600e-05
14,1024,2,32,total,8.643200e-05
14,1024,2,32,stream-1,2.048000e-05
14,1024,2,32,stream-0,1.417600e-05
14,1024,2,64,total,9.004800e-05
14,1024,2,64,stream-1,2.048000e-05
14,1024,2,64,stream-0,1.513600e-05
14,1024,2,128,total,8.601600e-05
14,1024,2,128,stream-1,2.048000e-05
14,1024,2,128,stream-0,1.363200e-05
14,1024,2,256,total,8.272000e-05
14,1024,2,256,stream-1,1.692800e-05
14,1024,2,256,stream-0,1.433600e-05
14,1024,2,512,total,8.128000e-05
14,1024,2,512,stream-1,1.676800e-05
14,1024,2,512,stream-0,1.264000e-05
14,1024,2,1024,total,8.268800e-05
14,1024,2,1024,stream-1,1.660800e-05
14,1024,2,1024,stream-0,1.296000e-05
14,1024,4,32,total,1.205440e-04
14,1024,4,32,stream-3,1.644800e-05
14,1024,4,32,stream-2,1.241600e-05
14,1024,4,32,stream-1,1.228800e-05
14,1024,4,32,stream-0,1.334400e-05
14,1024,4,64,total,1.173440e-04
14,1024,4,64,stream-3,1.760000e-05
14,1024,4,64,stream-2,1.203200e-05
14,1024,4,64,stream-1,1.110400e-05
14,1024,4,64,stream-0,1.264000e-05
14,1024,4,128,total,1.205440e-04
14,1024,4,128,stream-3,1.721600e-05
14,1024,4,128,stream-2,1.228800e-05
14,1024,4,128,stream-1,1.257600e-05
14,1024,4,128,stream-0,1.430400e-05
14,1024,4,256,total,1.360320e-04
14,1024,4,256,stream-3,3.276800e-05
14,1024,4,256,stream-2,1.235200e-05
14,1024,4,256,stream-1,1.219200e-05
14,1024,4,256,stream-0,1.238400e-05
14,1024,4,512,total,1.201280e-04
14,1024,4,512,stream-3,1.654400e-05
14,1024,4,512,stream-2,1.225600e-05
14,1024,4,512,stream-1,1.209600e-05
14,1024,4,512,stream-0,1.312000e-05
14,1024,4,1024,total,1.197760e-04
14,1024,4,1024,stream-3,1.686400e-05
14,1024,4,1024,stream-2,1.334400e-05
14,1024,4,1024,stream-1,1.225600e-05
14,1024,4,1024,stream-0,1.315200e-05
14,1024,8,32,total,2.024320e-04
14,1024,8,32,stream-6,1.452800e-05
14,1024,8,32,stream-7,1.683200e-05
14,1024,8,32,stream-5,1.459200e-05
14,1024,8,32,stream-4,1.113600e-05
14,1024,8,32,stream-3,1.558400e-05
14,1024,8,32,stream-2,1.193600e-05
14,1024,8,32,stream-1,1.081600e-05
14,1024,8,32,stream-0,1.324800e-05
14,1024,8,64,total,2.293760e-04
14,1024,8,64,stream-6,1.228800e-05
14,1024,8,64,stream-7,1.740800e-05
14,1024,8,64,stream-5,1.228800e-05
14,1024,8,64,stream-4,1.203200e-05
14,1024,8,64,stream-3,1.283200e-05
14,1024,8,64,stream-2,1.257600e-05
14,1024,8,64,stream-1,1.305600e-05
14,1024,8,64,stream-0,1.472000e-05
14,1024,8,128,total,2.031360e-04
14,1024,8,128,stream-6,1.228800e-05
14,1024,8,128,stream-7,1.667200e-05
14,1024,8,128,stream-5,1.238400e-05
14,1024,8,128,stream-4,1.228800e-05
14,1024,8,128,stream-3,1.270400e-05
14,1024,8,128,stream-2,1.241600e-05
14,1024,8,128,stream-1,1.228800e-05
14,1024,8,128,stream-0,1.328000e-05
14,1024,8,256,total,1.999680e-04
14,1024,8,256,stream-6,1.228800e-05
14,1024,8,256,stream-7,1.801600e-05
14,1024,8,256,stream-5,1.094400e-05
14,1024,8,256,stream-4,1.228800e-05
14,1024,8,256,stream-3,1.225600e-05
14,1024,8,256,stream-2,1.228800e-05
14,1024,8,256,stream-1,1.248000e-05
14,1024,8,256,stream-0,1.433600e-05
14,1024,8,512,total,2.354560e-04
14,1024,8,512,stream-6,1.372800e-05
14,1024,8,512,stream-7,1.817600e-05
14,1024,8,512,stream-5,1.190400e-05
14,1024,8,512,stream-4,1.228800e-05
14,1024,8,512,stream-3,1.283200e-05
14,1024,8,512,stream-2,1.244800e-05
14,1024,8,512,stream-1,1.257600e-05
14,1024,8,512,stream-0,1.433600e-05
14,1024,8,1024,total,2.662080e-04
14,1024,8,1024,stream-6,1.433600e-05
14,1024,8,1024,stream-7,3.862400e-05
14,1024,8,1024,stream-5,1.638400e-05
14,1024,8,1024,stream-4,1.536000e-05
14,1024,8,1024,stream-3,1.545600e-05
14,1024,8,1024,stream-2,1.481600e-05
14,1024,8,1024,stream-1,1.587200e-05
14,1024,8,1024,stream-0,1.638400e-05
14,1024,16,32,stream-14,1.273600e-05
14,1024,16,32,total,3.358720e-04
14,1024,16,32,stream-13,1.196800e-05
14,1024,16,32,stream-0,1.270400e-05
14,1024,16,32,stream-1,1.184000e-05
14,1024,16,32,stream-2,1.228800e-05
14,1024,16,32,stream-3,1.123200e-05
14,1024,16,32,stream-4,1.177600e-05
14,1024,16,32,stream-9,1.219200e-05
14,1024,16,32,stream-5,1.193600e-05
14,1024,16,32,stream-7,1.078400e-05
14,1024,16,32,stream-6,1.228800e-05
14,1024,16,32,stream-15,1.750400e-05
14,1024,16,32,stream-8,1.177600e-05
14,1024,16,32,stream-10,1.222400e-05
14,1024,16,32,stream-11,1.097600e-05
14,1024,16,32,stream-12,1.180800e-05
14,1024,16,64,stream-14,1.228800e-05
14,1024,16,64,total,3.380160e-04
14,1024,16,64,stream-13,1.228800e-05
14,1024,16,64,stream-0,1.331200e-05
14,1024,16,64,stream-1,1.110400e-05
14,1024,16,64,stream-2,1.209600e-05
14,1024,16,64,stream-3,1.228800e-05
14,1024,16,64,stream-4,1.216000e-05
14,1024,16,64,stream-9,1.120000e-05
14,1024,16,64,stream-5,1.228800e-05
14,1024,16,64,stream-7,1.193600e-05
14,1024,16,64,stream-6,1.084800e-05
14,1024,16,64,stream-15,1.696000e-05
14,1024,16,64,stream-8,1.209600e-05
14,1024,16,64,stream-10,1.104000e-05
14,1024,16,64,stream-11,1.219200e-05
14,1024,16,64,stream-12,1.209600e-05
14,1024,16,128,stream-14,1.190400e-05
14,1024,16,128,total,3.686400e-04
14,1024,16,128,stream-13,1.100800e-05
14,1024,16,128,stream-0,1.417600e-05
14,1024,16,128,stream-1,1.228800e-05
14,1024,16,128,stream-2,1.177600e-05
14,1024,16,128,stream-3,1.228800e-05
14,1024,16,128,stream-4,1.174400e-05
14,1024,16,128,stream-9,1.222400e-05
14,1024,16,128,stream-5,1.232000e-05
14,1024,16,128,stream-7,1.212800e-05
14,1024,16,128,stream-6,1.100800e-05
14,1024,16,128,stream-15,3.273600e-05
14,1024,16,128,stream-8,1.228800e-05
14,1024,16,128,stream-10,1.104000e-05
14,1024,16,128,stream-11,1.084800e-05
14,1024,16,128,stream-12,1.052800e-05
14,1024,16,256,stream-14,1.225600e-05
14,1024,16,256,total,3.361920e-04
14,1024,16,256,stream-13,1.228800e-05
14,1024,16,256,stream-0,1.420800e-05
14,1024,16,256,stream-1,1.180800e-05
14,1024,16,256,stream-2,1.228800e-05
14,1024,16,256,stream-3,1.225600e-05
14,1024,16,256,stream-4,1.097600e-05
14,1024,16,256,stream-9,1.024000e-05
14,1024,16,256,stream-5,1.212800e-05
14,1024,16,256,stream-7,1.046400e-05
14,1024,16,256,stream-6,1.228800e-05
14,1024,16,256,stream-15,1.824000e-05
14,1024,16,256,stream-8,1.164800e-05
14,1024,16,256,stream-10,1.168000e-05
14,1024,16,256,stream-11,1.190400e-05
14,1024,16,256,stream-12,1.228800e-05
14,1024,16,512,stream-14,1.209600e-05
14,1024,16,512,total,3.399680e-04
14,1024,16,512,stream-13,1.228800e-05
14,1024,16,512,stream-0,1.302400e-05
14,1024,16,512,stream-1,1.206400e-05
14,1024,16,512,stream-2,1.228800e-05
14,1024,16,512,stream-3,1.232000e-05
14,1024,16,512,stream-4,1.174400e-05
14,1024,16,512,stream-9,1.049600e-05
14,1024,16,512,stream-5,1.193600e-05
14,1024,16,512,stream-7,1.228800e-05
14,1024,16,512,stream-6,1.126400e-05
14,1024,16,512,stream-15,1.529600e-05
14,1024,16,512,stream-8,1.094400e-05
14,1024,16,512,stream-10,1.059200e-05
14,1024,16,512,stream-11,1.206400e-05
14,1024,16,512,stream-12,1.206400e-05
14,1024,16,1024,stream-14,1.228800e-05
14,1024,16,1024,total,3.645440e-04
14,1024,16,1024,stream-13,1.200000e-05
14,1024,16,1024,stream-0,1.433600e-05
14,1024,16,1024,stream-1,1.084800e-05
14,1024,16,1024,stream-2,1.203200e-05
14,1024,16,1024,stream-3,1.228800e-05
14,1024,16,1024,stream-4,1.033600e-05
14,1024,16,1024,stream-9,1.228800e-05
14,1024,16,1024,stream-5,1.212800e-05
14,1024,16,1024,stream-7,1.190400e-05
14,1024,16,1024,stream-6,1.228800e-05
14,1024,16,1024,stream-15,1.686400e-05
14,1024,16,1024,stream-8,1.203200e-05
14,1024,16,1024,stream-10,1.104000e-05
14,1024,16,1024,stream-11,1.228800e-05
14,1024,16,1024,stream-12,1.228800e-05
14,1024,32,32,total,6.656000e-04
14,1024,32,32,stream-31,1.721600e-05
14,1024,32,32,stream-30,1.267200e-05
14,1024,32,32,stream-12,1.113600e-05
14,1024,32,32,stream-16,1.120000e-05
14,1024,32,32,stream-10,1.123200e-05
14,1024,32,32,stream-8,1.104000e-05
14,1024,32,32,stream-29,1.200000e-05
14,1024,32,32,stream-15,1.113600e-05
14,1024,32,32,stream-6,1.184000e-05
14,1024,32,32,stream-7,1.228800e-05
14,1024,32,32,stream-5,1.257600e-05
14,1024,32,32,stream-26,1.212800e-05
14,1024,32,32,stream-19,1.248000e-05
14,1024,32,32,stream-9,1.193600e-05
14,1024,32,32,stream-11,1.225600e-05
14,1024,32,32,stream-28,1.228800e-05
14,1024,32,32,stream-24,1.081600e-05
14,1024,32,32,stream-4,1.225600e-05
14,1024,32,32,stream-3,1.219200e-05
14,1024,32,32,stream-17,1.097600e-05
14,1024,32,32,stream-2,1.228800e-05
14,1024,32,32,stream-20,1.065600e-05
14,1024,32,32,stream-1,1.241600e-05
14,1024,32,32,stream-0,1.456000e-05
14,1024,32,32,stream-13,1.174400e-05
14,1024,32,32,stream-23,1.097600e-05
14,1024,32,32,stream-14,1.206400e-05
14,1024,32,32,stream-25,1.075200e-05
14,1024,32,32,stream-22,1.228800e-05
14,1024,32,32,stream-18,1.033600e-05
14,1024,32,32,stream-21,1.184000e-05
14,1024,32,32,stream-27,1.228800e-05
14,1024,32,64,total,7.957120e-04
14,1024,32,64,stream-31,1.760000e-05
14,1024,32,64,stream-30,1.200000e-05
14,1024,32,64,stream-12,1.283200e-05
14,1024,32,64,stream-16,1.430400e-05
14,1024,32,64,stream-10,1.440000e-05
14,1024,32,64,stream-8,1.478400e-05
14,1024,32,64,stream-29,1.228800e-05
14,1024,32,64,stream-15,1.459200e-05
14,1024,32,64,stream-6,1.238400e-05
14,1024,32,64,stream-7,4.096000e-05
14,1024,32,64,stream-5,1.228800e-05
14,1024,32,64,stream-26,2.739200e-05
14,1024,32,64,stream-19,1.436800e-05
14,1024,32,64,stream-9,1.436800e-05
14,1024,32,64,stream-11,1.475200e-05
14,1024,32,64,stream-28,1.190400e-05
14,1024,32,64,stream-24,1.433600e-05
14,1024,32,64,stream-4,1.248000e-05
14,1024,32,64,stream-3,1.232000e-05
14,1024,32,64,stream-17,1.433600e-05
14,1024,32,64,stream-2,1.113600e-05
14,1024,32,64,stream-20,1.433600e-05
14,1024,32,64,stream-1,1.212800e-05
14,1024,32,64,stream-0,1.433600e-05
14,1024,32,64,stream-13,1.513600e-05
14,1024,32,64,stream-23,1.430400e-05
14,1024,32,64,stream-14,1.609600e-05
14,1024,32,64,stream-25,2.867200e-05
14,1024,32,64,stream-22,1.478400e-05
14,1024,32,64,stream-18,1.433600e-05
14,1024,32,64,stream-21,1.536000e-05
14,1024,32,64,stream-27,1.107200e-05
14,1024,32,128,total,6.471680e-04
14,1024,32,128,stream-31,1.702400e-05
14,1024,32,128,stream-30,1.228800e-05
14,1024,32,128,stream-12,1.228800e-05
14,1024,32,128,stream-16,1.222400e-05
14,1024,32,128,stream-10,1.132800e-05
14,1024,32,128,stream-8,1.222400e-05
14,1024,32,128,stream-29,1.228800e-05
14,1024,32,128,stream-15,1.187200e-05
14,1024,32,128,stream-6,1.232000e-05
14,1024,32,128,stream-7,1.193600e-05
14,1024,32,128,stream-5,1.235200e-05
14,1024,32,128,stream-26,1.216000e-05
14,1024,32,128,stream-19,1.228800e-05
14,1024,32,128,stream-9,1.062400e-05
14,1024,32,128,stream-11,1.219200e-05
14,1024,32,128,stream-28,1.177600e-05
14,1024,32,128,stream-24,1.219200e-05
14,1024,32,128,stream-4,1.225600e-05
14,1024,32,128,stream-3,1.203200e-05
14,1024,32,128,stream-17,1.164800e-05
14,1024,32,128,stream-2,1.228800e-05
14,1024,32,128,stream-20,1.209600e-05
14,1024,32,128,stream-1,1.222400e-05
14,1024,32,128,stream-0,1.436800e-05
14,1024,32,128,stream-13,1.065600e-05
14,1024,32,128,stream-23,1.206400e-05
14,1024,32,128,stream-14,1.228800e-05
14,1024,32,128,stream-25,1.136000e-05
14,1024,32,128,stream-22,1.193600e-05
14,1024,32,128,stream-18,1.177600e-05
14,1024,32,128,stream-21,1.228800e-05
14,1024,32,128,stream-27,1.228800e-05
14,1024,32,256,total,6.823360e-04
14,1024,32,256,stream-31,1.772800e-05
14,1024,32,256,stream-30,1.203200e-05
14,1024,32,256,stream-12,1.228800e-05
14,1024,32,256,stream-16,1.228800e-05
14,1024,32,256,stream-10,1.222400e-05
14,1024,32,256,stream-8,1.193600e-05
14,1024,32,256,stream-29,1.196800e-05
14,1024,32,256,stream-15,1.164800e-05
14,1024,32,256,stream-6,1.222400e-05
14,1024,32,256,stream-7,1.107200e-05
14,1024,32,256,stream-5,1.123200e-05
14,1024,32,256,stream-26,1.222400e-05
14,1024,32,256,stream-19,1.228800e-05
14,1024,32,256,stream-9,1.219200e-05
14,1024,32,256,stream-11,1.200000e-05
14,1024,32,256,stream-28,1.152000e-05
14,1024,32,256,stream-24,1.152000e-05
14,1024,32,256,stream-4,1.212800e-05
14,1024,32,256,stream-3,1.334400e-05
14,1024,32,256,stream-17,1.190400e-05
14,1024,32,256,stream-2,1.216000e-05
14,1024,32,256,stream-20,1.062400e-05
14,1024,32,256,stream-1,1.228800e-05
14,1024,32,256,stream-0,1.459200e-05
14,1024,32,256,stream-13,1.104000e-05
14,1024,32,256,stream-23,1.193600e-05
14,1024,32,256,stream-14,1.228800e-05
