rep,size,num_streams,block_size,section,dur
9,16384,32,512,stream-1,3.712000e-06
9,16384,32,512,stream-0,4.096000e-06
9,16384,32,512,stream-13,2.944000e-06
9,16384,32,512,stream-23,2.592000e-06
9,16384,32,512,stream-14,4.096000e-06
9,16384,32,512,stream-25,3.488000e-06
9,16384,32,512,stream-22,2.880000e-06
9,16384,32,512,stream-18,3.968000e-06
9,16384,32,512,stream-21,2.752000e-06
9,16384,32,512,stream-27,4.000000e-06
9,16384,32,1024,total,6.284800e-04
9,16384,32,1024,stream-31,3.040000e-06
9,16384,32,1024,stream-30,3.648000e-06
9,16384,32,1024,stream-12,3.776000e-06
9,16384,32,1024,stream-16,3.936000e-06
9,16384,32,1024,stream-10,3.616000e-06
9,16384,32,1024,stream-8,4.096000e-06
9,16384,32,1024,stream-29,2.880000e-06
9,16384,32,1024,stream-15,3.072000e-06
9,16384,32,1024,stream-6,3.552000e-06
9,16384,32,1024,stream-7,3.616000e-06
9,16384,32,1024,stream-5,4.032000e-06
9,16384,32,1024,stream-26,4.000000e-06
9,16384,32,1024,stream-19,4.096000e-06
9,16384,32,1024,stream-9,3.936000e-06
9,16384,32,1024,stream-11,3.744000e-06
9,16384,32,1024,stream-28,4.096000e-06
9,16384,32,1024,stream-24,4.064000e-06
9,16384,32,1024,stream-4,3.776000e-06
9,16384,32,1024,stream-3,3.648000e-06
9,16384,32,1024,stream-17,4.096000e-06
9,16384,32,1024,stream-2,2.912000e-06
9,16384,32,1024,stream-20,4.000000e-06
9,16384,32,1024,stream-1,4.096000e-06
9,16384,32,1024,stream-0,5.152000e-06
9,16384,32,1024,stream-13,4.096000e-06
9,16384,32,1024,stream-23,3.840000e-06
9,16384,32,1024,stream-14,3.072000e-06
9,16384,32,1024,stream-25,4.096000e-06
9,16384,32,1024,stream-22,3.584000e-06
9,16384,32,1024,stream-18,4.032000e-06
9,16384,32,1024,stream-21,4.096000e-06
9,16384,32,1024,stream-27,4.096000e-06
9,16384,64,32,total,1.243264e-03
9,16384,64,32,stream-62,4.096000e-06
9,16384,64,32,stream-60,3.712000e-06
9,16384,64,32,stream-21,3.808000e-06
9,16384,64,32,stream-18,3.904000e-06
9,16384,64,32,stream-25,4.096000e-06
9,16384,64,32,stream-53,3.904000e-06
9,16384,64,32,stream-56,3.936000e-06
9,16384,64,32,stream-13,3.840000e-06
9,16384,64,32,stream-0,3.808000e-06
9,16384,64,32,stream-20,3.776000e-06
9,16384,64,32,stream-17,4.096000e-06
9,16384,64,32,stream-46,3.552000e-06
9,16384,64,32,stream-3,3.712000e-06
9,16384,64,32,stream-4,4.096000e-06
9,16384,64,32,stream-2,2.560000e-06
9,16384,64,32,stream-24,2.848000e-06
9,16384,64,32,stream-27,2.464000e-06
9,16384,64,32,stream-38,4.000000e-06
9,16384,64,32,stream-55,3.840000e-06
9,16384,64,32,stream-28,3.776000e-06
9,16384,64,32,stream-11,2.880000e-06
9,16384,64,32,stream-57,4.032000e-06
9,16384,64,32,stream-9,3.520000e-06
9,16384,64,32,stream-19,3.392000e-06
9,16384,64,32,stream-23,4.096000e-06
9,16384,64,32,stream-26,4.032000e-06
9,16384,64,32,stream-7,4.064000e-06
9,16384,64,32,stream-41,3.968000e-06
9,16384,64,32,stream-6,3.520000e-06
9,16384,64,32,stream-45,3.616000e-06
9,16384,64,32,stream-63,2.720000e-06
9,16384,64,32,stream-15,3.808000e-06
9,16384,64,32,stream-40,3.328000e-06
9,16384,64,32,stream-61,4.096000e-06
9,16384,64,32,stream-8,4.096000e-06
9,16384,64,32,stream-10,4.096000e-06
9,16384,64,32,stream-1,4.096000e-06
9,16384,64,32,stream-16,3.584000e-06
9,16384,64,32,stream-30,3.744000e-06
9,16384,64,32,stream-31,3.552000e-06
9,16384,64,32,stream-32,4.096000e-06
9,16384,64,32,stream-44,3.488000e-06
9,16384,64,32,stream-49,3.680000e-06
9,16384,64,32,stream-59,4.096000e-06
9,16384,64,32,stream-33,4.032000e-06
9,16384,64,32,stream-36,3.040000e-06
9,16384,64,32,stream-34,4.096000e-06
9,16384,64,32,stream-35,2.976000e-06
9,16384,64,32,stream-29,4.096000e-06
9,16384,64,32,stream-37,2.752000e-06
9,16384,64,32,stream-22,3.840000e-06
9,16384,64,32,stream-42,4.096000e-06
9,16384,64,32,stream-12,3.392000e-06
9,16384,64,32,stream-43,3.648000e-06
9,16384,64,32,stream-47,3.488000e-06
9,16384,64,32,stream-50,2.848000e-06
9,16384,64,32,stream-5,2.816000e-06
9,16384,64,32,stream-48,3.744000e-06
9,16384,64,32,stream-51,3.840000e-06
9,16384,64,32,stream-52,3.776000e-06
9,16384,64,32,stream-58,4.096000e-06
9,16384,64,32,stream-14,2.784000e-06
9,16384,64,32,stream-39,2.784000e-06
9,16384,64,32,stream-54,3.520000e-06
9,16384,64,64,total,1.228736e-03
9,16384,64,64,stream-62,3.552000e-06
9,16384,64,64,stream-60,2.816000e-06
9,16384,64,64,stream-21,3.808000e-06
9,16384,64,64,stream-18,3.552000e-06
9,16384,64,64,stream-25,3.872000e-06
9,16384,64,64,stream-53,2.656000e-06
9,16384,64,64,stream-56,3.712000e-06
9,16384,64,64,stream-13,3.712000e-06
9,16384,64,64,stream-0,3.840000e-06
9,16384,64,64,stream-20,2.816000e-06
9,16384,64,64,stream-17,2.720000e-06
9,16384,64,64,stream-46,3.584000e-06
9,16384,64,64,stream-3,4.096000e-06
9,16384,64,64,stream-4,2.752000e-06
9,16384,64,64,stream-2,2.976000e-06
9,16384,64,64,stream-24,3.968000e-06
9,16384,64,64,stream-27,2.784000e-06
9,16384,64,64,stream-38,3.456000e-06
9,16384,64,64,stream-55,3.648000e-06
9,16384,64,64,stream-28,4.032000e-06
9,16384,64,64,stream-11,4.096000e-06
9,16384,64,64,stream-57,4.096000e-06
9,16384,64,64,stream-9,3.904000e-06
9,16384,64,64,stream-19,3.936000e-06
9,16384,64,64,stream-23,3.584000e-06
9,16384,64,64,stream-26,4.064000e-06
9,16384,64,64,stream-7,2.816000e-06
9,16384,64,64,stream-41,4.064000e-06
9,16384,64,64,stream-6,4.096000e-06
9,16384,64,64,stream-45,3.904000e-06
9,16384,64,64,stream-63,2.848000e-06
9,16384,64,64,stream-15,3.648000e-06
9,16384,64,64,stream-40,4.096000e-06
9,16384,64,64,stream-61,3.584000e-06
9,16384,64,64,stream-8,3.552000e-06
9,16384,64,64,stream-10,3.840000e-06
9,16384,64,64,stream-1,4.096000e-06
9,16384,64,64,stream-16,4.096000e-06
9,16384,64,64,stream-30,3.936000e-06
9,16384,64,64,stream-31,3.712000e-06
9,16384,64,64,stream-32,4.096000e-06
9,16384,64,64,stream-44,3.744000e-06
9,16384,64,64,stream-49,4.064000e-06
9,16384,64,64,stream-59,3.744000e-06
9,16384,64,64,stream-33,2.976000e-06
9,16384,64,64,stream-36,2.848000e-06
9,16384,64,64,stream-34,3.040000e-06
9,16384,64,64,stream-35,2.976000e-06
9,16384,64,64,stream-29,3.584000e-06
9,16384,64,64,stream-37,3.520000e-06
9,16384,64,64,stream-22,2.720000e-06
9,16384,64,64,stream-42,3.008000e-06
9,16384,64,64,stream-12,4.032000e-06
9,16384,64,64,stream-43,4.096000e-06
9,16384,64,64,stream-47,3.584000e-06
9,16384,64,64,stream-50,3.872000e-06
9,16384,64,64,stream-5,3.744000e-06
9,16384,64,64,stream-48,4.096000e-06
9,16384,64,64,stream-51,2.976000e-06
9,16384,64,64,stream-52,2.720000e-06
9,16384,64,64,stream-58,4.032000e-06
9,16384,64,64,stream-14,3.840000e-06
9,16384,64,64,stream-39,3.872000e-06
9,16384,64,64,stream-54,2.656000e-06
9,16384,64,128,total,1.226752e-03
9,16384,64,128,stream-62,4.096000e-06
9,16384,64,128,stream-60,2.912000e-06
9,16384,64,128,stream-21,2.912000e-06
9,16384,64,128,stream-18,2.528000e-06
9,16384,64,128,stream-25,3.616000e-06
9,16384,64,128,stream-53,3.552000e-06
9,16384,64,128,stream-56,3.968000e-06
9,16384,64,128,stream-13,4.096000e-06
9,16384,64,128,stream-0,4.096000e-06
9,16384,64,128,stream-20,4.096000e-06
9,16384,64,128,stream-17,2.848000e-06
9,16384,64,128,stream-46,3.712000e-06
9,16384,64,128,stream-3,4.096000e-06
9,16384,64,128,stream-4,2.688000e-06
9,16384,64,128,stream-2,3.584000e-06
9,16384,64,128,stream-24,3.776000e-06
9,16384,64,128,stream-27,4.096000e-06
9,16384,64,128,stream-38,3.840000e-06
9,16384,64,128,stream-55,3.712000e-06
9,16384,64,128,stream-28,3.680000e-06
9,16384,64,128,stream-11,2.752000e-06
9,16384,64,128,stream-57,3.904000e-06
9,16384,64,128,stream-9,3.904000e-06
9,16384,64,128,stream-19,3.808000e-06
9,16384,64,128,stream-23,3.040000e-06
9,16384,64,128,stream-26,4.096000e-06
9,16384,64,128,stream-7,4.096000e-06
9,16384,64,128,stream-41,4.032000e-06
9,16384,64,128,stream-6,3.840000e-06
9,16384,64,128,stream-45,3.488000e-06
9,16384,64,128,stream-63,3.904000e-06
9,16384,64,128,stream-15,3.840000e-06
9,16384,64,128,stream-40,3.936000e-06
9,16384,64,128,stream-61,4.096000e-06
9,16384,64,128,stream-8,3.072000e-06
9,16384,64,128,stream-10,3.040000e-06
9,16384,64,128,stream-1,4.064000e-06
9,16384,64,128,stream-16,4.064000e-06
9,16384,64,128,stream-30,2.912000e-06
9,16384,64,128,stream-31,3.968000e-06
9,16384,64,128,stream-32,2.784000e-06
9,16384,64,128,stream-44,2.656000e-06
9,16384,64,128,stream-49,4.032000e-06
9,16384,64,128,stream-59,2.656000e-06
9,16384,64,128,stream-33,2.816000e-06
9,16384,64,128,stream-36,3.680000e-06
9,16384,64,128,stream-34,2.688000e-06
9,16384,64,128,stream-35,3.456000e-06
9,16384,64,128,stream-29,3.744000e-06
9,16384,64,128,stream-37,3.552000e-06
9,16384,64,128,stream-22,2.720000e-06
9,16384,64,128,stream-42,2.944000e-06
9,16384,64,128,stream-12,4.128000e-06
9,16384,64,128,stream-43,2.880000e-06
9,16384,64,128,stream-47,4.096000e-06
9,16384,64,128,stream-50,4.096000e-06
9,16384,64,128,stream-5,2.528000e-06
9,16384,64,128,stream-48,4.096000e-06
9,16384,64,128,stream-51,3.584000e-06
9,16384,64,128,stream-52,3.680000e-06
9,16384,64,128,stream-58,4.032000e-06
9,16384,64,128,stream-14,3.648000e-06
9,16384,64,128,stream-39,3.872000e-06
9,16384,64,128,stream-54,3.552000e-06
9,16384,64,256,total,1.282048e-03
9,16384,64,256,stream-62,4.032000e-06
9,16384,64,256,stream-60,3.936000e-06
9,16384,64,256,stream-21,3.712000e-06
9,16384,64,256,stream-18,3.968000e-06
9,16384,64,256,stream-25,3.584000e-06
9,16384,64,256,stream-53,3.936000e-06
9,16384,64,256,stream-56,3.872000e-06
9,16384,64,256,stream-13,4.096000e-06
9,16384,64,256,stream-0,5.504000e-06
9,16384,64,256,stream-20,4.096000e-06
9,16384,64,256,stream-17,3.680000e-06
9,16384,64,256,stream-46,3.616000e-06
9,16384,64,256,stream-3,4.096000e-06
9,16384,64,256,stream-4,4.096000e-06
9,16384,64,256,stream-2,3.520000e-06
9,16384,64,256,stream-24,4.096000e-06
9,16384,64,256,stream-27,3.904000e-06
9,16384,64,256,stream-38,4.096000e-06
9,16384,64,256,stream-55,3.040000e-06
9,16384,64,256,stream-28,4.096000e-06
9,16384,64,256,stream-11,3.840000e-06
9,16384,64,256,stream-57,4.032000e-06
9,16384,64,256,stream-9,3.904000e-06
9,16384,64,256,stream-19,3.936000e-06
9,16384,64,256,stream-23,1.043200e-05
9,16384,64,256,stream-26,4.096000e-06
9,16384,64,256,stream-7,3.360000e-06
9,16384,64,256,stream-41,3.008000e-06
9,16384,64,256,stream-6,4.096000e-06
9,16384,64,256,stream-45,2.880000e-06
9,16384,64,256,stream-63,4.096000e-06
9,16384,64,256,stream-15,3.040000e-06
9,16384,64,256,stream-40,4.096000e-06
9,16384,64,256,stream-61,3.744000e-06
9,16384,64,256,stream-8,4.096000e-06
9,16384,64,256,stream-10,2.944000e-06
9,16384,64,256,stream-1,4.096000e-06
9,16384,64,256,stream-16,4.096000e-06
9,16384,64,256,stream-30,2.656000e-06
9,16384,64,256,stream-31,4.032000e-06
9,16384,64,256,stream-32,3.104000e-06
9,16384,64,256,stream-44,4.096000e-06
9,16384,64,256,stream-49,4.096000e-06
9,16384,64,256,stream-59,3.808000e-06
9,16384,64,256,stream-33,4.096000e-06
9,16384,64,256,stream-36,3.040000e-06
9,16384,64,256,stream-34,2.944000e-06
9,16384,64,256,stream-35,3.840000e-06
9,16384,64,256,stream-29,2.432000e-06
9,16384,64,256,stream-37,3.936000e-06
9,16384,64,256,stream-22,4.096000e-06
9,16384,64,256,stream-42,4.096000e-06
9,16384,64,256,stream-12,3.936000e-06
9,16384,64,256,stream-43,3.040000e-06
9,16384,64,256,stream-47,4.000000e-06
9,16384,64,256,stream-50,3.616000e-06
9,16384,64,256,stream-5,3.712000e-06
9,16384,64,256,stream-48,3.744000e-06
9,16384,64,256,stream-51,3.968000e-06
9,16384,64,256,stream-52,2.592000e-06
9,16384,64,256,stream-58,4.000000e-06
9,16384,64,256,stream-14,4.096000e-06
9,16384,64,256,stream-39,2.784000e-06
9,16384,64,256,stream-54,4.096000e-06
9,16384,64,512,total,1.299008e-03
9,16384,64,512,stream-62,3.456000e-06
9,16384,64,512,stream-60,4.064000e-06
9,16384,64,512,stream-21,3.840000e-06
9,16384,64,512,stream-18,4.096000e-06
9,16384,64,512,stream-25,3.904000e-06
9,16384,64,512,stream-53,2.880000e-06
9,16384,64,512,stream-56,4.096000e-06
9,16384,64,512,stream-13,3.584000e-06
9,16384,64,512,stream-0,4.096000e-06
9,16384,64,512,stream-20,4.096000e-06
9,16384,64,512,stream-17,4.000000e-06
9,16384,64,512,stream-46,3.488000e-06
9,16384,64,512,stream-3,4.128000e-06
9,16384,64,512,stream-4,3.936000e-06
9,16384,64,512,stream-2,3.840000e-06
9,16384,64,512,stream-24,3.968000e-06
9,16384,64,512,stream-27,1.868800e-05
9,16384,64,512,stream-38,2.912000e-06
9,16384,64,512,stream-55,4.096000e-06
9,16384,64,512,stream-28,3.840000e-06
9,16384,64,512,stream-11,3.936000e-06
9,16384,64,512,stream-57,3.904000e-06
9,16384,64,512,stream-9,3.872000e-06
9,16384,64,512,stream-19,3.808000e-06
9,16384,64,512,stream-23,3.520000e-06
9,16384,64,512,stream-26,4.096000e-06
9,16384,64,512,stream-7,2.688000e-06
9,16384,64,512,stream-41,3.040000e-06
9,16384,64,512,stream-6,4.064000e-06
9,16384,64,512,stream-45,3.968000e-06
9,16384,64,512,stream-63,4.096000e-06
9,16384,64,512,stream-15,4.096000e-06
9,16384,64,512,stream-40,3.744000e-06
9,16384,64,512,stream-61,3.040000e-06
9,16384,64,512,stream-8,3.936000e-06
9,16384,64,512,stream-10,4.096000e-06
9,16384,64,512,stream-1,3.840000e-06
9,16384,64,512,stream-16,2.880000e-06
9,16384,64,512,stream-30,3.968000e-06
9,16384,64,512,stream-31,3.712000e-06
9,16384,64,512,stream-32,4.000000e-06
9,16384,64,512,stream-44,3.712000e-06
9,16384,64,512,stream-49,3.584000e-06
9,16384,64,512,stream-59,4.000000e-06
9,16384,64,512,stream-33,3.936000e-06
9,16384,64,512,stream-36,3.872000e-06
9,16384,64,512,stream-34,2.624000e-06
9,16384,64,512,stream-35,4.096000e-06
9,16384,64,512,stream-29,2.944000e-06
9,16384,64,512,stream-37,3.872000e-06
9,16384,64,512,stream-22,4.096000e-06
9,16384,64,512,stream-42,3.712000e-06
9,16384,64,512,stream-12,4.000000e-06
9,16384,64,512,stream-43,4.064000e-06
9,16384,64,512,stream-47,4.096000e-06
9,16384,64,512,stream-50,3.712000e-06
9,16384,64,512,stream-5,4.096000e-06
9,16384,64,512,stream-48,2.624000e-06
9,16384,64,512,stream-51,4.096000e-06
9,16384,64,512,stream-52,4.096000e-06
9,16384,64,512,stream-58,3.616000e-06
9,16384,64,512,stream-14,3.584000e-06
9,16384,64,512,stream-39,3.904000e-06
9,16384,64,512,stream-54,3.936000e-06
9,16384,64,1024,total,1.224704e-03
9,16384,64,1024,stream-62,3.520000e-06
9,16384,64,1024,stream-60,3.616000e-06
9,16384,64,1024,stream-21,3.456000e-06
9,16384,64,1024,stream-18,4.096000e-06
9,16384,64,1024,stream-25,3.424000e-06
9,16384,64,1024,stream-53,3.584000e-06
9,16384,64,1024,stream-56,3.072000e-06
9,16384,64,1024,stream-13,3.584000e-06
9,16384,64,1024,stream-0,4.160000e-06
9,16384,64,1024,stream-20,3.840000e-06
9,16384,64,1024,stream-17,3.872000e-06
9,16384,64,1024,stream-46,2.912000e-06
9,16384,64,1024,stream-3,3.872000e-06
9,16384,64,1024,stream-4,2.912000e-06
9,16384,64,1024,stream-2,4.032000e-06
9,16384,64,1024,stream-24,3.680000e-06
9,16384,64,1024,stream-27,3.648000e-06
9,16384,64,1024,stream-38,3.840000e-06
9,16384,64,1024,stream-55,4.096000e-06
9,16384,64,1024,stream-28,3.968000e-06
9,16384,64,1024,stream-11,2.880000e-06
9,16384,64,1024,stream-57,3.680000e-06
9,16384,64,1024,stream-9,4.096000e-06
9,16384,64,1024,stream-19,2.880000e-06
9,16384,64,1024,stream-23,3.552000e-06
9,16384,64,1024,stream-26,3.520000e-06
9,16384,64,1024,stream-7,4.096000e-06
9,16384,64,1024,stream-41,3.008000e-06
9,16384,64,1024,stream-6,4.032000e-06
9,16384,64,1024,stream-45,4.032000e-06
9,16384,64,1024,stream-63,2.848000e-06
9,16384,64,1024,stream-15,2.880000e-06
9,16384,64,1024,stream-40,4.032000e-06
9,16384,64,1024,stream-61,3.456000e-06
9,16384,64,1024,stream-8,3.488000e-06
9,16384,64,1024,stream-10,4.096000e-06
9,16384,64,1024,stream-1,3.680000e-06
9,16384,64,1024,stream-16,2.688000e-06
9,16384,64,1024,stream-30,3.072000e-06
9,16384,64,1024,stream-31,2.912000e-06
9,16384,64,1024,stream-32,2.912000e-06
9,16384,64,1024,stream-44,3.968000e-06
9,16384,64,1024,stream-49,3.456000e-06
9,16384,64,1024,stream-59,3.456000e-06
9,16384,64,1024,stream-33,2.560000e-06
9,16384,64,1024,stream-36,3.648000e-06
9,16384,64,1024,stream-34,3.520000e-06
9,16384,64,1024,stream-35,3.392000e-06
9,16384,64,1024,stream-29,3.872000e-06
9,16384,64,1024,stream-37,3.744000e-06
9,16384,64,1024,stream-22,3.712000e-06
9,16384,64,1024,stream-42,4.096000e-06
9,16384,64,1024,stream-12,3.840000e-06
9,16384,64,1024,stream-43,4.096000e-06
9,16384,64,1024,stream-47,3.680000e-06
9,16384,64,1024,stream-50,3.744000e-06
9,16384,64,1024,stream-5,3.552000e-06
9,16384,64,1024,stream-48,3.456000e-06
9,16384,64,1024,stream-51,2.464000e-06
9,16384,64,1024,stream-52,2.688000e-06
9,16384,64,1024,stream-58,3.680000e-06
9,16384,64,1024,stream-14,4.096000e-06
9,16384,64,1024,stream-39,3.712000e-06
9,16384,64,1024,stream-54,4.096000e-06
10,16384,1,32,total,6.860800e-05
10,16384,1,32,stream-0,4.352000e-06
10,16384,1,64,total,6.505600e-05
10,16384,1,64,stream-0,4.096000e-06
10,16384,1,128,total,7.004799e-05
10,16384,1,128,stream-0,4.096000e-06
10,16384,1,256,total,6.380800e-05
10,16384,1,256,stream-0,4.096000e-06
10,16384,1,512,total,6.348800e-05
10,16384,1,512,stream-0,4.096000e-06
10,16384,1,1024,total,6.358400e-05
10,16384,1,1024,stream-0,4.096000e-06
10,16384,2,32,total,8.291200e-05
10,16384,2,32,stream-1,4.096000e-06
10,16384,2,32,stream-0,4.000000e-06
10,16384,2,64,total,8.192000e-05
10,16384,2,64,stream-1,2.656000e-06
10,16384,2,64,stream-0,3.936000e-06
10,16384,2,128,total,8.156800e-05
10,16384,2,128,stream-1,4.096000e-06
10,16384,2,128,stream-0,4.096000e-06
10,16384,2,256,total,8.211200e-05
10,16384,2,256,stream-1,2.720000e-06
10,16384,2,256,stream-0,4.096000e-06
10,16384,2,512,total,8.175999e-05
10,16384,2,512,stream-1,3.040000e-06
10,16384,2,512,stream-0,4.032000e-06
10,16384,2,1024,total,8.153600e-05
10,16384,2,1024,stream-1,2.912000e-06
10,16384,2,1024,stream-0,3.680000e-06
10,16384,4,32,total,1.187840e-04
10,16384,4,32,stream-3,4.096000e-06
10,16384,4,32,stream-2,4.096000e-06
10,16384,4,32,stream-1,4.160000e-06
10,16384,4,32,stream-0,3.744000e-06
10,16384,4,64,total,1.174080e-04
10,16384,4,64,stream-3,4.096000e-06
10,16384,4,64,stream-2,2.976000e-06
10,16384,4,64,stream-1,4.032000e-06
10,16384,4,64,stream-0,3.840000e-06
10,16384,4,128,total,1.179520e-04
10,16384,4,128,stream-3,3.904000e-06
10,16384,4,128,stream-2,3.680000e-06
10,16384,4,128,stream-1,3.904000e-06
10,16384,4,128,stream-0,4.096000e-06
10,16384,4,256,total,1.187840e-04
10,16384,4,256,stream-3,4.000000e-06
10,16384,4,256,stream-2,2.944000e-06
10,16384,4,256,stream-1,4.096000e-06
10,16384,4,256,stream-0,4.128000e-06
10,16384,4,512,total,1.187840e-04
10,16384,4,512,stream-3,3.744000e-06
10,16384,4,512,stream-2,3.968000e-06
10,16384,4,512,stream-1,2.944000e-06
10,16384,4,512,stream-0,4.096000e-06
10,16384,4,1024,total,1.187840e-04
10,16384,4,1024,stream-3,4.096000e-06
10,16384,4,1024,stream-2,4.096000e-06
10,16384,4,1024,stream-1,4.096000e-06
10,16384,4,1024,stream-0,4.064000e-06
10,16384,8,32,total,1.886080e-04
10,16384,8,32,stream-6,3.648000e-06
10,16384,8,32,stream-7,2.912000e-06
10,16384,8,32,stream-5,3.968000e-06
10,16384,8,32,stream-4,4.000000e-06
10,16384,8,32,stream-3,3.552000e-06
10,16384,8,32,stream-2,4.000000e-06
10,16384,8,32,stream-1,4.096000e-06
10,16384,8,32,stream-0,3.808000e-06
10,16384,8,64,total,2.137920e-04
10,16384,8,64,stream-6,4.032000e-06
10,16384,8,64,stream-7,4.064000e-06
10,16384,8,64,stream-5,3.776000e-06
10,16384,8,64,stream-4,2.688000e-06
10,16384,8,64,stream-3,3.840000e-06
10,16384,8,64,stream-2,3.936000e-06
10,16384,8,64,stream-1,2.784000e-06
10,16384,8,64,stream-0,4.096000e-06
10,16384,8,128,total,1.866880e-04
10,16384,8,128,stream-6,4.096000e-06
10,16384,8,128,stream-7,3.456000e-06
10,16384,8,128,stream-5,3.904000e-06
10,16384,8,128,stream-4,3.776000e-06
10,16384,8,128,stream-3,3.648000e-06
10,16384,8,128,stream-2,3.808000e-06
10,16384,8,128,stream-1,3.488000e-06
10,16384,8,128,stream-0,4.096000e-06
10,16384,8,256,total,1.887040e-04
10,16384,8,256,stream-6,2.944000e-06
10,16384,8,256,stream-7,4.000000e-06
10,16384,8,256,stream-5,4.096000e-06
10,16384,8,256,stream-4,3.840000e-06
10,16384,8,256,stream-3,3.040000e-06
10,16384,8,256,stream-2,2.816000e-06
10,16384,8,256,stream-1,4.096000e-06
10,16384,8,256,stream-0,4.192000e-06
10,16384,8,512,total,1.863680e-04
10,16384,8,512,stream-6,3.648000e-06
10,16384,8,512,stream-7,4.096000e-06
10,16384,8,512,stream-5,2.752000e-06
10,16384,8,512,stream-4,2.784000e-06
10,16384,8,512,stream-3,4.096000e-06
10,16384,8,512,stream-2,3.968000e-06
10,16384,8,512,stream-1,4.096000e-06
10,16384,8,512,stream-0,4.096000e-06
10,16384,8,1024,total,1.885120e-04
10,16384,8,1024,stream-6,4.032000e-06
10,16384,8,1024,stream-7,4.096000e-06
10,16384,8,1024,stream-5,2.848000e-06
10,16384,8,1024,stream-4,2.880000e-06
10,16384,8,1024,stream-3,3.072000e-06
10,16384,8,1024,stream-2,4.096000e-06
10,16384,8,1024,stream-1,4.032000e-06
10,16384,8,1024,stream-0,4.096000e-06
10,16384,16,32,stream-14,3.456000e-06
10,16384,16,32,total,3.415040e-04
10,16384,16,32,stream-13,4.000000e-06
10,16384,16,32,stream-0,4.096000e-06
10,16384,16,32,stream-1,2.592000e-06
10,16384,16,32,stream-2,3.936000e-06
10,16384,16,32,stream-3,4.032000e-06
10,16384,16,32,stream-4,3.872000e-06
10,16384,16,32,stream-9,3.648000e-06
10,16384,16,32,stream-5,3.904000e-06
10,16384,16,32,stream-7,3.040000e-06
10,16384,16,32,stream-6,1.011200e-05
10,16384,16,32,stream-15,3.168000e-06
10,16384,16,32,stream-8,3.776000e-06
10,16384,16,32,stream-10,4.096000e-06
10,16384,16,32,stream-11,4.096000e-06
10,16384,16,32,stream-12,3.936000e-06
10,16384,16,64,stream-14,4.096000e-06
10,16384,16,64,total,3.324800e-04
10,16384,16,64,stream-13,2.944000e-06
10,16384,16,64,stream-0,3.904000e-06
10,16384,16,64,stream-1,4.064000e-06
10,16384,16,64,stream-2,3.520000e-06
10,16384,16,64,stream-3,3.616000e-06
10,16384,16,64,stream-4,3.680000e-06
10,16384,16,64,stream-9,3.968000e-06
10,16384,16,64,stream-5,4.096000e-06
10,16384,16,64,stream-7,4.096000e-06
10,16384,16,64,stream-6,3.680000e-06
10,16384,16,64,stream-15,2.624000e-06
10,16384,16,64,stream-8,3.968000e-06
10,16384,16,64,stream-10,3.584000e-06
10,16384,16,64,stream-11,3.648000e-06
10,16384,16,64,stream-12,3.392000e-06
10,16384,16,128,stream-14,4.096000e-06
10,16384,16,128,total,3.352000e-04
10,16384,16,128,stream-13,3.840000e-06
10,16384,16,128,stream-0,4.000000e-06
10,16384,16,128,stream-1,3.968000e-06
10,16384,16,128,stream-2,2.976000e-06
10,16384,16,128,stream-3,4.032000e-06
10,16384,16,128,stream-4,3.840000e-06
10,16384,16,128,stream-9,3.808000e-06
10,16384,16,128,stream-5,3.840000e-06
10,16384,16,128,stream-7,4.000000e-06
10,16384,16,128,stream-6,4.064000e-06
10,16384,16,128,stream-15,3.936000e-06
10,16384,16,128,stream-8,2.720000e-06
10,16384,16,128,stream-10,3.456000e-06
10,16384,16,128,stream-11,4.096000e-06
10,16384,16,128,stream-12,2.592000e-06
10,16384,16,256,stream-14,4.000000e-06
10,16384,16,256,total,3.354240e-04
10,16384,16,256,stream-13,3.936000e-06
10,16384,16,256,stream-0,4.064000e-06
10,16384,16,256,stream-1,3.008000e-06
10,16384,16,256,stream-2,3.648000e-06
10,16384,16,256,stream-3,4.096000e-06
10,16384,16,256,stream-4,4.064000e-06
10,16384,16,256,stream-9,3.008000e-06
10,16384,16,256,stream-5,2.848000e-06
10,16384,16,256,stream-7,4.096000e-06
10,16384,16,256,stream-6,3.744000e-06
10,16384,16,256,stream-15,4.096000e-06
10,16384,16,256,stream-8,3.040000e-06
10,16384,16,256,stream-10,2.720000e-06
10,16384,16,256,stream-11,2.688000e-06
10,16384,16,256,stream-12,3.520000e-06
10,16384,16,512,stream-14,3.968000e-06
10,16384,16,512,total,3.332160e-04
10,16384,16,512,stream-13,4.096000e-06
10,16384,16,512,stream-0,4.096000e-06
10,16384,16,512,stream-1,2.688000e-06
10,16384,16,512,stream-2,3.904000e-06
10,16384,16,512,stream-3,3.616000e-06
10,16384,16,512,stream-4,3.776000e-06
10,16384,16,512,stream-9,2.656000e-06
10,16384,16,512,stream-5,4.096000e-06
10,16384,16,512,stream-7,2.912000e-06
10,16384,16,512,stream-6,3.968000e-06
10,16384,16,512,stream-15,4.096000e-06
10,16384,16,512,stream-8,3.680000e-06
10,16384,16,512,stream-10,2.688000e-06
10,16384,16,512,stream-11,3.648000e-06
10,16384,16,512,stream-12,3.552000e-06
10,16384,16,1024,stream-14,3.744000e-06
10,16384,16,1024,total,3.573440e-04
10,16384,16,1024,stream-13,4.096000e-06
