rep,size,num_streams,block_size,section,dur
2,262144,16,32,total,1.462272e-03
2,262144,16,64,total,1.492160e-03
2,262144,16,128,total,1.474688e-03
2,262144,16,256,total,1.494784e-03
2,262144,16,512,total,1.466816e-03
2,262144,16,1024,total,1.540704e-03
2,262144,32,32,total,1.731968e-03
2,262144,32,64,total,2.196160e-03
2,262144,32,128,total,1.733952e-03
2,262144,32,256,total,1.755360e-03
2,262144,32,512,total,1.720256e-03
2,262144,32,1024,total,1.700960e-03
2,262144,64,32,total,2.203584e-03
2,262144,64,64,total,2.177504e-03
2,262144,64,128,total,2.174112e-03
2,262144,64,256,total,2.205664e-03
2,262144,64,512,total,2.170880e-03
2,262144,64,1024,total,2.179488e-03
3,262144,1,32,total,1.288224e-03
3,262144,1,64,total,1.261568e-03
3,262144,1,128,total,1.256064e-03
3,262144,1,256,total,1.256864e-03
3,262144,1,512,total,1.268800e-03
3,262144,1,1024,total,1.273024e-03
3,262144,2,32,total,1.267424e-03
3,262144,2,64,total,1.269792e-03
3,262144,2,128,total,1.267168e-03
3,262144,2,256,total,1.299040e-03
3,262144,2,512,total,1.267712e-03
3,262144,2,1024,total,1.273664e-03
3,262144,4,32,total,1.290944e-03
3,262144,4,64,total,1.329152e-03
3,262144,4,128,total,1.292640e-03
3,262144,4,256,total,1.293600e-03
3,262144,4,512,total,1.299968e-03
3,262144,4,1024,total,1.296896e-03
3,262144,8,32,total,1.359744e-03
3,262144,8,64,total,1.404096e-03
3,262144,8,128,total,1.391008e-03
3,262144,8,256,total,1.354528e-03
3,262144,8,512,total,1.403616e-03
3,262144,8,1024,total,1.351296e-03
3,262144,16,32,total,1.556480e-03
3,262144,16,64,total,1.466368e-03
3,262144,16,128,total,1.516928e-03
3,262144,16,256,total,1.468416e-03
3,262144,16,512,total,1.529856e-03
3,262144,16,1024,total,1.484736e-03
3,262144,32,32,total,1.784992e-03
3,262144,32,64,total,1.704512e-03
3,262144,32,128,total,1.716608e-03
3,262144,32,256,total,1.726496e-03
3,262144,32,512,total,1.724064e-03
3,262144,32,1024,total,1.700960e-03
3,262144,64,32,total,2.179072e-03
3,262144,64,64,total,2.197504e-03
3,262144,64,128,total,2.197504e-03
3,262144,64,256,total,2.174400e-03
3,262144,64,512,total,2.185312e-03
3,262144,64,1024,total,2.175296e-03
4,262144,1,32,total,1.259520e-03
4,262144,1,64,total,1.257504e-03
4,262144,1,128,total,1.261152e-03
4,262144,1,256,total,1.254784e-03
4,262144,1,512,total,1.252160e-03
4,262144,1,1024,total,1.251328e-03
4,262144,2,32,total,1.298496e-03
4,262144,2,64,total,1.264896e-03
4,262144,2,128,total,1.273472e-03
4,262144,2,256,total,1.283616e-03
4,262144,2,512,total,1.288192e-03
4,262144,2,1024,total,1.267232e-03
4,262144,4,32,total,1.302112e-03
4,262144,4,64,total,1.296384e-03
4,262144,4,128,total,1.304128e-03
4,262144,4,256,total,1.313664e-03
4,262144,4,512,total,1.310624e-03
4,262144,4,1024,total,1.333632e-03
4,262144,8,32,total,1.348928e-03
4,262144,8,64,total,1.412416e-03
4,262144,8,128,total,1.378304e-03
4,262144,8,256,total,1.662976e-03
4,262144,8,512,total,1.360736e-03
4,262144,8,1024,total,1.366752e-03
4,262144,16,32,total,1.471424e-03
4,262144,16,64,total,1.486848e-03
4,262144,16,128,total,1.463808e-03
4,262144,16,256,total,1.480224e-03
4,262144,16,512,total,1.475904e-03
4,262144,16,1024,total,1.508832e-03
4,262144,32,32,total,1.721696e-03
4,262144,32,64,total,1.718816e-03
4,262144,32,128,total,1.699840e-03
4,262144,32,256,total,1.755392e-03
4,262144,32,512,total,1.705824e-03
4,262144,32,1024,total,1.729344e-03
4,262144,64,32,total,2.172928e-03
4,262144,64,64,total,2.179584e-03
4,262144,64,128,total,2.184064e-03
4,262144,64,256,total,2.191456e-03
4,262144,64,512,total,2.166016e-03
4,262144,64,1024,total,2.181120e-03
5,262144,1,32,total,1.264480e-03
5,262144,1,64,total,1.278432e-03
5,262144,1,128,total,1.259520e-03
5,262144,1,256,total,1.253376e-03
5,262144,1,512,total,1.284512e-03
5,262144,1,1024,total,1.251936e-03
5,262144,2,32,total,1.269920e-03
5,262144,2,64,total,1.293152e-03
5,262144,2,128,total,1.268704e-03
5,262144,2,256,total,1.302848e-03
5,262144,2,512,total,1.267264e-03
5,262144,2,1024,total,1.265664e-03
5,262144,4,32,total,1.296576e-03
5,262144,4,64,total,1.300480e-03
5,262144,4,128,total,1.306784e-03
5,262144,4,256,total,1.288000e-03
5,262144,4,512,total,1.312800e-03
5,262144,4,1024,total,1.300544e-03
5,262144,8,32,total,1.374432e-03
5,262144,8,64,total,1.380352e-03
5,262144,8,128,total,1.353824e-03
5,262144,8,256,total,1.351456e-03
5,262144,8,512,total,1.347968e-03
5,262144,8,1024,total,1.350976e-03
5,262144,16,32,total,1.468416e-03
5,262144,16,64,total,1.482112e-03
5,262144,16,128,total,1.459840e-03
5,262144,16,256,total,1.476608e-03
5,262144,16,512,total,1.464320e-03
5,262144,16,1024,total,1.511424e-03
5,262144,32,32,total,1.697056e-03
5,262144,32,64,total,1.749152e-03
5,262144,32,128,total,1.697792e-03
5,262144,32,256,total,1.763104e-03
5,262144,32,512,total,1.748992e-03
5,262144,32,1024,total,1.740928e-03
5,262144,64,32,total,2.242976e-03
5,262144,64,64,total,2.197088e-03
5,262144,64,128,total,2.170880e-03
5,262144,64,256,total,2.185952e-03
5,262144,64,512,total,2.166912e-03
5,262144,64,1024,total,2.163744e-03
6,262144,1,32,total,1.267712e-03
6,262144,1,64,total,1.322592e-03
6,262144,1,128,total,1.278656e-03
6,262144,1,256,total,1.271808e-03
6,262144,1,512,total,1.256736e-03
6,262144,1,1024,total,1.256064e-03
6,262144,2,32,total,1.271872e-03
6,262144,2,64,total,1.262912e-03
6,262144,2,128,total,1.266784e-03
6,262144,2,256,total,1.265312e-03
6,262144,2,512,total,1.265312e-03
6,262144,2,1024,total,1.284352e-03
6,262144,4,32,total,1.292704e-03
6,262144,4,64,total,1.306400e-03
6,262144,4,128,total,1.293568e-03
6,262144,4,256,total,1.315584e-03
6,262144,4,512,total,1.292288e-03
6,262144,4,1024,total,1.290272e-03
6,262144,8,32,total,1.370272e-03
6,262144,8,64,total,1.433280e-03
6,262144,8,128,total,1.390080e-03
6,262144,8,256,total,1.380096e-03
6,262144,8,512,total,1.396736e-03
6,262144,8,1024,total,1.375776e-03
6,262144,16,32,total,1.513184e-03
6,262144,16,64,total,1.495200e-03
6,262144,16,128,total,1.510720e-03
6,262144,16,256,total,1.489920e-03
6,262144,16,512,total,1.508576e-03
6,262144,16,1024,total,1.520448e-03
6,262144,32,32,total,1.755904e-03
6,262144,32,64,total,1.731904e-03
6,262144,32,128,total,1.740608e-03
6,262144,32,256,total,1.752768e-03
6,262144,32,512,total,1.751040e-03
6,262144,32,1024,total,1.751040e-03
6,262144,64,32,total,2.210112e-03
6,262144,64,64,total,2.223616e-03
6,262144,64,128,total,2.239680e-03
6,262144,64,256,total,2.228224e-03
6,262144,64,512,total,2.219424e-03
6,262144,64,1024,total,2.190496e-03
7,262144,1,32,total,1.263616e-03
7,262144,1,64,total,1.259232e-03
7,262144,1,128,total,1.279936e-03
7,262144,1,256,total,1.253344e-03
7,262144,1,512,total,1.276416e-03
7,262144,1,1024,total,1.272192e-03
7,262144,2,32,total,1.272128e-03
7,262144,2,64,total,1.301728e-03
7,262144,2,128,total,1.268288e-03
7,262144,2,256,total,1.262368e-03
7,262144,2,512,total,1.285984e-03
7,262144,2,1024,total,1.269760e-03
7,262144,4,32,total,1.310784e-03
7,262144,4,64,total,1.317376e-03
7,262144,4,128,total,1.316320e-03
7,262144,4,256,total,1.297120e-03
7,262144,4,512,total,1.405760e-03
7,262144,4,1024,total,1.298432e-03
7,262144,8,32,total,1.354048e-03
7,262144,8,64,total,1.382400e-03
7,262144,8,128,total,1.354464e-03
7,262144,8,256,total,1.379680e-03
7,262144,8,512,total,1.357824e-03
7,262144,8,1024,total,1.369024e-03
7,262144,16,32,total,1.468832e-03
7,262144,16,64,total,1.492448e-03
7,262144,16,128,total,1.482464e-03
7,262144,16,256,total,1.599488e-03
7,262144,16,512,total,1.492256e-03
7,262144,16,1024,total,1.515520e-03
7,262144,32,32,total,1.703136e-03
7,262144,32,64,total,1.718272e-03
7,262144,32,128,total,1.697792e-03
7,262144,32,256,total,1.773568e-03
7,262144,32,512,total,1.738752e-03
7,262144,32,1024,total,1.737568e-03
7,262144,64,32,total,2.234944e-03
7,262144,64,64,total,2.216288e-03
7,262144,64,128,total,2.213888e-03
7,262144,64,256,total,2.231712e-03
7,262144,64,512,total,2.211616e-03
7,262144,64,1024,total,2.220032e-03
8,262144,1,32,total,1.293248e-03
8,262144,1,64,total,1.281376e-03
8,262144,1,128,total,1.280000e-03
8,262144,1,256,total,1.290240e-03
8,262144,1,512,total,1.275776e-03
8,262144,1,1024,total,1.278304e-03
8,262144,2,32,total,1.305376e-03
8,262144,2,64,total,1.294336e-03
8,262144,2,128,total,1.287040e-03
8,262144,2,256,total,1.291392e-03
8,262144,2,512,total,1.284096e-03
8,262144,2,1024,total,1.303904e-03
8,262144,4,32,total,1.319680e-03
8,262144,4,64,total,1.333568e-03
8,262144,4,128,total,1.326976e-03
8,262144,4,256,total,1.372160e-03
8,262144,4,512,total,1.302208e-03
8,262144,4,1024,total,1.301632e-03
8,262144,8,32,total,1.358848e-03
8,262144,8,64,total,1.385696e-03
8,262144,8,128,total,1.352576e-03
8,262144,8,256,total,1.353632e-03
8,262144,8,512,total,1.383808e-03
8,262144,8,1024,total,1.363776e-03
8,262144,16,32,total,1.473888e-03
8,262144,16,64,total,1.463872e-03
8,262144,16,128,total,1.478656e-03
8,262144,16,256,total,1.464512e-03
8,262144,16,512,total,1.498496e-03
8,262144,16,1024,total,1.526048e-03
8,262144,32,32,total,1.751616e-03
8,262144,32,64,total,1.736864e-03
8,262144,32,128,total,1.751136e-03
8,262144,32,256,total,1.761056e-03
8,262144,32,512,total,1.743616e-03
8,262144,32,1024,total,1.748544e-03
8,262144,64,32,total,2.224128e-03
8,262144,64,64,total,2.234368e-03
8,262144,64,128,total,2.222080e-03
8,262144,64,256,total,2.213376e-03
8,262144,64,512,total,2.234368e-03
8,262144,64,1024,total,2.244608e-03
9,262144,1,32,total,1.279616e-03
9,262144,1,64,total,1.277952e-03
9,262144,1,128,total,1.286784e-03
9,262144,1,256,total,1.275904e-03
9,262144,1,512,total,1.277888e-03
9,262144,1,1024,total,1.278592e-03
9,262144,2,32,total,1.294336e-03
9,262144,2,64,total,1.308672e-03
9,262144,2,128,total,1.271616e-03
9,262144,2,256,total,1.269760e-03
9,262144,2,512,total,1.261568e-03
9,262144,2,1024,total,1.266816e-03
9,262144,4,32,total,1.314944e-03
9,262144,4,64,total,1.292832e-03
9,262144,4,128,total,1.343296e-03
9,262144,4,256,total,1.292160e-03
9,262144,4,512,total,1.330784e-03
9,262144,4,1024,total,1.308672e-03
9,262144,8,32,total,1.349664e-03
9,262144,8,64,total,1.378304e-03
9,262144,8,128,total,1.357024e-03
9,262144,8,256,total,1.359936e-03
9,262144,8,512,total,1.352096e-03
9,262144,8,1024,total,1.372160e-03
9,262144,16,32,total,1.464992e-03
9,262144,16,64,total,1.489856e-03
9,262144,16,128,total,1.466880e-03
9,262144,16,256,total,1.478912e-03
9,262144,16,512,total,1.465760e-03
9,262144,16,1024,total,1.509376e-03
9,262144,32,32,total,1.701888e-03
9,262144,32,64,total,1.718272e-03
9,262144,32,128,total,1.697920e-03
9,262144,32,256,total,1.750944e-03
9,262144,32,512,total,1.709408e-03
9,262144,32,1024,total,1.703936e-03
9,262144,64,32,total,2.177088e-03
9,262144,64,64,total,2.166400e-03
9,262144,64,128,total,2.189536e-03
9,262144,64,256,total,2.170912e-03
9,262144,64,512,total,2.222944e-03
9,262144,64,1024,total,2.225984e-03
10,262144,1,32,total,1.282048e-03
10,262144,1,64,total,1.302528e-03
10,262144,1,128,total,1.275904e-03
10,262144,1,256,total,1.294528e-03
10,262144,1,512,total,1.294336e-03
10,262144,1,1024,total,1.274816e-03
10,262144,2,32,total,1.290432e-03
10,262144,2,64,total,1.284480e-03
10,262144,2,128,total,1.302336e-03
10,262144,2,256,total,1.333536e-03
10,262144,2,512,total,1.287040e-03
10,262144,2,1024,total,1.299968e-03
10,262144,4,32,total,1.320960e-03
10,262144,4,64,total,1.336384e-03
10,262144,4,128,total,1.317472e-03
10,262144,4,256,total,1.338688e-03
10,262144,4,512,total,1.323008e-03
10,262144,4,1024,total,1.347168e-03
10,262144,8,32,total,1.380352e-03
10,262144,8,64,total,1.405664e-03
10,262144,8,128,total,1.397184e-03
10,262144,8,256,total,1.379616e-03
10,262144,8,512,total,1.393056e-03
10,262144,8,1024,total,1.351680e-03
10,262144,16,32,total,1.483296e-03
10,262144,16,64,total,1.468416e-03
10,262144,16,128,total,1.488896e-03
10,262144,16,256,total,1.462400e-03
10,262144,16,512,total,1.474688e-03
10,262144,16,1024,total,1.487200e-03
10,262144,32,32,total,1.712128e-03
10,262144,32,64,total,1.702592e-03
10,262144,32,128,total,1.720480e-03
10,262144,32,256,total,1.746944e-03
10,262144,32,512,total,1.722592e-03
10,262144,32,1024,total,1.695584e-03
10,262144,64,32,total,2.166784e-03
10,262144,64,64,total,2.169024e-03
10,262144,64,128,total,2.160640e-03
10,262144,64,256,total,2.162688e-03
10,262144,64,512,total,2.180224e-03
10,262144,64,1024,total,2.164736e-03
11,262144,1,32,total,1.265760e-03
11,262144,1,64,total,1.252768e-03
11,262144,1,128,total,1.274336e-03
11,262144,1,256,total,1.253632e-03
11,262144,1,512,total,1.251328e-03
11,262144,1,1024,total,1.259840e-03
11,262144,2,32,total,1.270432e-03
11,262144,2,64,total,1.278016e-03
11,262144,2,128,total,1.276704e-03
11,262144,2,256,total,1.266080e-03
11,262144,2,512,total,1.308928e-03
11,262144,2,1024,total,1.267712e-03
11,262144,4,32,total,1.296256e-03
11,262144,4,64,total,1.306784e-03
11,262144,4,128,total,1.295712e-03
11,262144,4,256,total,1.314112e-03
11,262144,4,512,total,1.300480e-03
11,262144,4,1024,total,1.313504e-03
11,262144,8,32,total,1.347584e-03
11,262144,8,64,total,1.386496e-03
11,262144,8,128,total,1.351296e-03
11,262144,8,256,total,1.398912e-03
11,262144,8,512,total,1.367136e-03
11,262144,8,1024,total,1.367488e-03
11,262144,16,32,total,1.468768e-03
11,262144,16,64,total,1.494464e-03
11,262144,16,128,total,1.468416e-03
11,262144,16,256,total,1.462816e-03
11,262144,16,512,total,1.488736e-03
11,262144,16,1024,total,1.489920e-03
11,262144,32,32,total,1.703456e-03
11,262144,32,64,total,1.713792e-03
11,262144,32,128,total,1.697792e-03
11,262144,32,256,total,1.734656e-03
11,262144,32,512,total,1.695456e-03
11,262144,32,1024,total,1.709984e-03
11,262144,64,32,total,2.215936e-03
11,262144,64,64,total,2.234912e-03
11,262144,64,128,total,2.229952e-03
11,262144,64,256,total,2.212096e-03
11,262144,64,512,total,2.254432e-03
11,262144,64,1024,total,2.214144e-03
12,262144,1,32,total,1.263040e-03
12,262144,1,64,total,1.283808e-03
12,262144,1,128,total,1.257984e-03
12,262144,1,256,total,1.253408e-03
12,262144,1,512,total,1.259360e-03
12,262144,1,1024,total,1.257120e-03
12,262144,2,32,total,1.262112e-03
12,262144,2,64,total,1.273312e-03
12,262144,2,128,total,1.263872e-03
12,262144,2,256,total,1.312448e-03
12,262144,2,512,total,1.261312e-03
12,262144,2,1024,total,1.271424e-03
12,262144,4,32,total,1.316032e-03
12,262144,4,64,total,1.290208e-03
12,262144,4,128,total,1.317728e-03
12,262144,4,256,total,1.290240e-03
12,262144,4,512,total,1.301184e-03
12,262144,4,1024,total,1.290208e-03
12,262144,8,32,total,1.379488e-03
12,262144,8,64,total,1.374208e-03
12,262144,8,128,total,1.351008e-03
12,262144,8,256,total,1.349280e-03
12,262144,8,512,total,1.351680e-03
12,262144,8,1024,total,1.353728e-03
12,262144,16,32,total,1.458176e-03
12,262144,16,64,total,1.473536e-03
12,262144,16,128,total,1.460192e-03
12,262144,16,256,total,1.476608e-03
12,262144,16,512,total,1.455968e-03
12,262144,16,1024,total,1.500576e-03
12,262144,32,32,total,1.695584e-03
12,262144,32,64,total,1.708032e-03
12,262144,32,128,total,1.692032e-03
12,262144,32,256,total,1.722336e-03
12,262144,32,512,total,1.715488e-03
12,262144,32,1024,total,1.702304e-03
12,262144,64,32,total,2.175552e-03
12,262144,64,64,total,2.164832e-03
12,262144,64,128,total,2.220032e-03
12,262144,64,256,total,2.222720e-03
12,262144,64,512,total,2.202144e-03
12,262144,64,1024,total,2.209792e-03
13,262144,1,32,total,1.321824e-03
13,262144,1,64,total,1.264416e-03
13,262144,1,128,total,1.261344e-03
13,262144,1,256,total,1.269888e-03
13,262144,1,512,total,1.256672e-03
13,262144,1,1024,total,1.255424e-03
13,262144,2,32,total,1.282048e-03
13,262144,2,64,total,1.267712e-03
13,262144,2,128,total,1.268512e-03
13,262144,2,256,total,1.281088e-03
13,262144,2,512,total,1.272736e-03
13,262144,2,1024,total,1.271808e-03
13,262144,4,32,total,1.294336e-03
13,262144,4,64,total,1.316576e-03
13,262144,4,128,total,1.294208e-03
13,262144,4,256,total,1.291392e-03
13,262144,4,512,total,1.299008e-03
13,262144,4,1024,total,1.296160e-03
13,262144,8,32,total,1.351072e-03
13,262144,8,64,total,1.368064e-03
13,262144,8,128,total,1.464320e-03
13,262144,8,256,total,1.353728e-03
13,262144,8,512,total,1.360992e-03
13,262144,8,1024,total,1.349824e-03
13,262144,16,32,total,1.513472e-03
13,262144,16,64,total,1.464128e-03
13,262144,16,128,total,1.482752e-03
13,262144,16,256,total,1.469696e-03
13,262144,16,512,total,1.490240e-03
13,262144,16,1024,total,1.519776e-03
13,262144,32,32,total,1.718656e-03
13,262144,32,64,total,1.730656e-03
13,262144,32,128,total,1.708864e-03
13,262144,32,256,total,1.772576e-03
13,262144,32,512,total,1.770048e-03
13,262144,32,1024,total,1.731200e-03
13,262144,64,32,total,2.215712e-03
13,262144,64,64,total,2.225536e-03
13,262144,64,128,total,2.228896e-03
13,262144,64,256,total,2.208576e-03
13,262144,64,512,total,2.226176e-03
13,262144,64,1024,total,2.220032e-03
14,262144,1,32,total,1.282368e-03
14,262144,1,64,total,1.275488e-03
14,262144,1,128,total,1.286432e-03
14,262144,1,256,total,1.282016e-03
14,262144,1,512,total,1.273504e-03
14,262144,1,1024,total,1.295456e-03
14,262144,2,32,total,1.306624e-03
14,262144,2,64,total,1.290016e-03
14,262144,2,128,total,1.293824e-03
14,262144,2,256,total,1.288192e-03
14,262144,2,512,total,1.302752e-03
14,262144,2,1024,total,1.287456e-03
14,262144,4,32,total,1.327232e-03
14,262144,4,64,total,1.329152e-03
14,262144,4,128,total,1.378304e-03
14,262144,4,256,total,1.336032e-03
14,262144,4,512,total,1.323008e-03
14,262144,4,1024,total,1.317312e-03
14,262144,8,32,total,1.374912e-03
14,262144,8,64,total,1.411712e-03
14,262144,8,128,total,1.384448e-03
14,262144,8,256,total,1.372320e-03
14,262144,8,512,total,1.377184e-03
14,262144,8,1024,total,1.374848e-03
14,262144,16,32,total,1.484544e-03
14,262144,16,64,total,1.484512e-03
14,262144,16,128,total,1.462272e-03
14,262144,16,256,total,1.468512e-03
14,262144,16,512,total,1.484320e-03
14,262144,16,1024,total,1.544096e-03
14,262144,32,32,total,1.716704e-03
14,262144,32,64,total,1.720096e-03
14,262144,32,128,total,1.700032e-03
14,262144,32,256,total,1.734304e-03
14,262144,32,512,total,1.695232e-03
14,262144,32,1024,total,1.699712e-03
14,262144,64,32,total,2.187136e-03
14,262144,64,64,total,2.166144e-03
14,262144,64,128,total,2.196992e-03
14,262144,64,256,total,2.172928e-03
14,262144,64,512,total,2.167200e-03
14,262144,64,1024,total,2.175648e-03
15,262144,1,32,total,1.258432e-03
15,262144,1,64,total,1.275840e-03
15,262144,1,128,total,1.253376e-03
15,262144,1,256,total,1.256640e-03
15,262144,1,512,total,1.265792e-03
15,262144,1,1024,total,1.251328e-03
15,262144,2,32,total,1.282048e-03
15,262144,2,64,total,1.269760e-03
15,262144,2,128,total,1.268288e-03
15,262144,2,256,total,1.290240e-03
15,262144,2,512,total,1.266144e-03
15,262144,2,1024,total,1.277952e-03
15,262144,4,32,total,1.298432e-03
15,262144,4,64,total,1.294016e-03
15,262144,4,128,total,1.308800e-03
15,262144,4,256,total,1.294848e-03
15,262144,4,512,total,1.303328e-03
15,262144,4,1024,total,1.289792e-03
15,262144,8,32,total,1.386752e-03
15,262144,8,64,total,1.380352e-03
15,262144,8,128,total,1.359712e-03
15,262144,8,256,total,1.351008e-03
15,262144,8,512,total,1.410656e-03
15,262144,8,1024,total,1.353696e-03
15,262144,16,32,total,1.477056e-03
15,262144,16,64,total,1.467648e-03
15,262144,16,128,total,1.486848e-03
15,262144,16,256,total,1.466368e-03
15,262144,16,512,total,1.469824e-03
15,262144,16,1024,total,1.493024e-03
15,262144,32,32,total,1.730528e-03
15,262144,32,64,total,1.723328e-03
15,262144,32,128,total,1.726272e-03
15,262144,32,256,total,1.722368e-03
15,262144,32,512,total,1.706848e-03
15,262144,32,1024,total,1.698592e-03
15,262144,64,32,total,2.191360e-03
15,262144,64,64,total,2.183520e-03
15,262144,64,128,total,2.212512e-03
15,262144,64,256,total,2.189664e-03
15,262144,64,512,total,2.191360e-03
15,262144,64,1024,total,2.165504e-03
0,4194304,1,32,total,2.435392e-03
0,4194304,1,64,total,2.434496e-03
0,4194304,1,128,total,2.406240e-03
0,4194304,1,256,total,2.389824e-03
0,4194304,1,512,total,2.385600e-03
0,4194304,1,1024,total,2.406400e-03
0,4194304,2,32,total,2.437504e-03
0,4194304,2,64,total,2.381568e-03
0,4194304,2,128,total,2.377728e-03
0,4194304,2,256,total,2.375680e-03
0,4194304,2,512,total,2.403264e-03
0,4194304,2,1024,total,2.378912e-03
0,4194304,4,32,total,2.431712e-03
0,4194304,4,64,total,2.379904e-03
0,4194304,4,128,total,2.398752e-03
0,4194304,4,256,total,2.679584e-03
0,4194304,4,512,total,2.380384e-03
0,4194304,4,1024,total,2.383872e-03
0,4194304,8,32,total,2.453184e-03
0,4194304,8,64,total,2.439616e-03
0,4194304,8,128,total,2.400000e-03
0,4194304,8,256,total,2.394112e-03
0,4194304,8,512,total,2.390016e-03
0,4194304,8,1024,total,2.408448e-03
0,4194304,16,32,total,2.482176e-03
0,4194304,16,64,total,2.440704e-03
0,4194304,16,128,total,2.427072e-03
0,4194304,16,256,total,2.426240e-03
0,4194304,16,512,total,2.441216e-03
0,4194304,16,1024,total,2.455968e-03
0,4194304,32,32,total,2.555904e-03
0,4194304,32,64,total,2.559168e-03
0,4194304,32,128,total,2.567488e-03
0,4194304,32,256,total,2.582336e-03
0,4194304,32,512,total,2.546432e-03
0,4194304,32,1024,total,2.550496e-03
0,4194304,64,32,total,3.035872e-03
0,4194304,64,64,total,3.043520e-03
0,4194304,64,128,total,3.049952e-03
0,4194304,64,256,total,3.027328e-03
0,4194304,64,512,total,3.030752e-03
0,4194304,64,1024,total,3.042816e-03
1,4194304,1,32,total,2.440960e-03
1,4194304,1,64,total,2.388384e-03
1,4194304,1,128,total,2.383872e-03
1,4194304,1,256,total,2.410496e-03
1,4194304,1,512,total,2.386464e-03
1,4194304,1,1024,total,2.389440e-03
1,4194304,2,32,total,2.460960e-03
1,4194304,2,64,total,2.378048e-03
1,4194304,2,128,total,2.326048e-03
1,4194304,2,256,total,2.335616e-03
1,4194304,2,512,total,2.341408e-03
1,4194304,2,1024,total,2.330624e-03
1,4194304,4,32,total,2.360768e-03
1,4194304,4,64,total,2.322400e-03
1,4194304,4,128,total,2.322816e-03
1,4194304,4,256,total,2.344160e-03
1,4194304,4,512,total,2.326176e-03
1,4194304,4,1024,total,2.353920e-03
1,4194304,8,32,total,2.371616e-03
1,4194304,8,64,total,2.360512e-03
1,4194304,8,128,total,2.340864e-03
1,4194304,8,256,total,2.330496e-03
1,4194304,8,512,total,2.342912e-03
1,4194304,8,1024,total,2.343872e-03
1,4194304,16,32,total,2.455552e-03
1,4194304,16,64,total,2.377056e-03
1,4194304,16,128,total,2.368192e-03
1,4194304,16,256,total,2.366720e-03
1,4194304,16,512,total,2.360288e-03
1,4194304,16,1024,total,2.410496e-03
1,4194304,32,32,total,2.489920e-03
1,4194304,32,64,total,2.487232e-03
1,4194304,32,128,total,2.499968e-03
1,4194304,32,256,total,2.648608e-03
1,4194304,32,512,total,2.502912e-03
1,4194304,32,1024,total,2.485984e-03
1,4194304,64,32,total,2.963232e-03
1,4194304,64,64,total,2.973376e-03
1,4194304,64,128,total,2.990656e-03
1,4194304,64,256,total,2.963456e-03
1,4194304,64,512,total,2.960128e-03
1,4194304,64,1024,total,2.956288e-03
2,4194304,1,32,total,2.351104e-03
2,4194304,1,64,total,2.324640e-03
2,4194304,1,128,total,2.340864e-03
2,4194304,1,256,total,2.313728e-03
2,4194304,1,512,total,2.349024e-03
2,4194304,1,1024,total,2.319168e-03
2,4194304,2,32,total,2.370016e-03
2,4194304,2,64,total,2.333536e-03
2,4194304,2,128,total,2.317888e-03
2,4194304,2,256,total,2.316672e-03
2,4194304,2,512,total,2.328576e-03
2,4194304,2,1024,total,2.320384e-03
2,4194304,4,32,total,2.367712e-03
2,4194304,4,64,total,2.322624e-03
2,4194304,4,128,total,2.332672e-03
2,4194304,4,256,total,2.333472e-03
2,4194304,4,512,total,2.327744e-03
2,4194304,4,1024,total,2.340864e-03
2,4194304,8,32,total,2.365152e-03
2,4194304,8,64,total,2.380992e-03
2,4194304,8,128,total,2.365056e-03
2,4194304,8,256,total,2.345120e-03
2,4194304,8,512,total,2.347264e-03
2,4194304,8,1024,total,2.359296e-03
2,4194304,16,32,total,2.442080e-03
2,4194304,16,64,total,2.396256e-03
2,4194304,16,128,total,2.391776e-03
2,4194304,16,256,total,2.402240e-03
2,4194304,16,512,total,2.402304e-03
2,4194304,16,1024,total,2.420736e-03
2,4194304,32,32,total,2.498272e-03
2,4194304,32,64,total,2.485920e-03
2,4194304,32,128,total,2.485856e-03
2,4194304,32,256,total,2.572064e-03
2,4194304,32,512,total,2.534656e-03
2,4194304,32,1024,total,2.497568e-03
2,4194304,64,32,total,2.978880e-03
2,4194304,64,64,total,2.961408e-03
2,4194304,64,128,total,2.958080e-03
2,4194304,64,256,total,2.966624e-03
2,4194304,64,512,total,2.975744e-03
2,4194304,64,1024,total,2.981600e-03
3,4194304,1,32,total,2.349056e-03
3,4194304,1,64,total,2.331648e-03
3,4194304,1,128,total,2.314272e-03
3,4194304,1,256,total,2.336480e-03
3,4194304,1,512,total,2.324480e-03
3,4194304,1,1024,total,2.319712e-03
3,4194304,2,32,total,2.365472e-03
3,4194304,2,64,total,2.337056e-03
3,4194304,2,128,total,2.334720e-03
3,4194304,2,256,total,2.328416e-03
3,4194304,2,512,total,2.320096e-03
3,4194304,2,1024,total,2.316288e-03
3,4194304,4,32,total,2.351008e-03
3,4194304,4,64,total,2.318752e-03
3,4194304,4,128,total,2.314240e-03
3,4194304,4,256,total,2.325120e-03
3,4194304,4,512,total,2.326560e-03
3,4194304,4,1024,total,2.324480e-03
3,4194304,8,32,total,2.363552e-03
3,4194304,8,64,total,2.369472e-03
3,4194304,8,128,total,2.331552e-03
3,4194304,8,256,total,2.354144e-03
3,4194304,8,512,total,2.324512e-03
3,4194304,8,1024,total,2.328320e-03
3,4194304,16,32,total,2.404064e-03
3,4194304,16,64,total,2.360768e-03
3,4194304,16,128,total,2.371040e-03
3,4194304,16,256,total,2.367744e-03
3,4194304,16,512,total,2.367488e-03
3,4194304,16,1024,total,2.407008e-03
3,4194304,32,32,total,2.506880e-03
